Bedrooms,Bathrooms,LivingArea,Floors,Views,Condition,HouseArea,BasementArea,BuiltYear,PostalCode,SchoolsNearby,Price
2,2,1370,3,0,3,1370,0,2004,122026,3,548000
4,2.5,2080,2,0,3,2080,0,1991,122011,2,545000
4,2.75,2790,2,0,3,2790,0,2014,122025,3,533380
4,2.5,2770,2,0,3,2770,0,1991,122025,3,533300
3,1.5,1580,1,0,4,900,680,1946,122007,3,524500
3,1.75,1690,1,0,3,1690,0,1984,122045,3,509900
2,1,1020,1,0,4,1020,0,1916,122007,3,505000
3,1,1160,1,0,4,1160,0,1929,122004,2,501000
3,1.75,2110,1,0,4,1440,670,1978,122058,1,483000
3,1.5,2100,1,0,4,1220,880,1949,122058,3,480000
2,1,870,1,2,3,870,0,1946,122026,3,475000
4,2.5,3361,2,0,3,3361,0,2014,122023,3,471275
2,2.25,1210,2,0,3,1120,90,2010,122007,1,461100
2,1,1220,1,0,3,880,340,1938,122051,1,452000
3,1,1200,1.5,0,4,1200,0,1923,122054,3,438000
3,2,1520,1,0,3,1140,380,1983,122019,2,434900
3,2.25,1700,1,0,4,1340,360,1975,122033,2,419000
4,2.25,2240,1,0,4,1730,510,1981,122015,2,415000
3,1.5,1860,1,0,3,1490,370,1955,122058,2,415000
3,2.5,1890,2,0,3,1890,0,2012,122019,3,409000
4,2.5,2030,1,0,4,1130,900,1972,122033,3,405000
3,2.5,1520,2,0,3,1520,0,1986,122005,1,402000
4,2.5,2398,2,0,3,2398,0,2008,122042,2,400000
3,1.75,1920,1,0,3,1920,0,1953,122031,3,380000
3,2,1860,1.5,0,3,1860,0,1939,122014,3,370000
3,2.25,1445,2,0,3,1300,145,2005,122012,3,366000
2,1,990,1,0,3,990,0,1955,122038,3,365000
3,1.75,1410,1,0,5,1410,0,1959,122027,3,365000
5,2.5,2990,2,0,4,2990,0,1990,122035,3,339950
3,1.75,1560,1,0,4,1560,0,1966,122053,3,306000
4,2.5,2340,2,0,2,2340,0,1978,122035,1,290000
3,1.75,1490,1,0,3,1490,0,1978,122065,1,275000
3,2.25,1830,2,0,3,1830,0,1986,122023,2,273000
3,1.5,1370,1,0,4,1370,0,1957,122068,1,264950
3,2,2710,2,0,3,2710,0,1951,122064,3,260000
3,1.75,1670,1,0,3,1340,330,1985,122039,1,260000
3,1.75,1540,1,0,4,1440,100,1980,122067,1,244000
1,1,530,1,0,5,530,0,1941,122028,2,238000
3,1,1030,1,0,3,1030,0,1954,122056,3,229000
4,1.75,1630,1,0,3,1630,0,1959,122067,3,215000
3,1.75,1260,1,0,2,1110,150,1952,122034,2,194000
3,1,1040,1,0,3,870,170,1924,122061,1,642000
5,3.25,4100,2,2,3,4100,0,2011,122020,1,890000
5,1.75,1320,1,0,4,1120,200,1947,122043,2,380000
4,2.5,1950,2,0,3,1950,0,1994,122024,3,348450
3,2,3010,2,2,5,1890,1120,1931,122032,3,1100000
3,2.25,2580,1,0,3,2580,0,1964,122049,3,898000
4,2.5,1840,2,0,3,1840,0,2005,122005,3,583000
3,2.25,1780,1,0,3,1450,330,1985,122033,3,450000
3,1.5,1050,1,0,3,850,200,1949,122006,1,438924
3,2.25,1740,1,0,3,1390,350,1992,122043,1,289950
4,3.25,3890,2,3,5,3030,860,1923,122004,1,2950000
4,5,5810,2,0,3,3790,2020,2004,122010,1,1880000
4,3.75,4410,3,3,3,4410,0,2001,122051,2,1440000
4,2,2850,2,0,5,2490,360,1954,122048,1,993000
3,1.5,1250,1,0,4,1250,0,1953,122048,2,888000
4,2.25,2410,2,0,5,1650,760,1910,122006,2,883000
4,2,2380,2,2,3,2380,0,1925,122051,3,855000
4,3.25,4110,2,2,4,2570,1540,1979,122058,1,825000
4,3.5,3290,2,0,3,3290,0,2012,122011,2,801000
3,3.5,3190,2,0,3,2560,630,1994,122005,3,795000
2,2.5,2390,2,3,4,1810,580,1949,122052,2,787500
5,2.75,3890,2,0,3,3890,0,2004,122008,2,772500
3,1,1640,1.5,0,4,1440,200,1935,122028,3,750000
3,1.75,1590,1,0,4,1590,0,1956,122048,1,750000
4,2.75,2490,1.5,0,4,1610,880,1922,122028,1,749500
5,3.5,2790,2,2,3,1970,820,1991,122031,3,738000
4,2.5,3290,2,0,3,3290,0,2003,122020,1,728000
3,2.5,2980,2,0,3,2980,0,1992,122020,2,725000
3,2,1880,1,0,4,1040,840,1931,122061,3,710000
3,1,1750,2,0,4,1750,0,1929,122006,3,707900
4,3.5,3150,2,0,3,3150,0,2001,122020,2,700000
4,3,3150,2,0,3,3150,0,2001,122020,1,680000
4,3,2900,1,2,4,1870,1030,1961,122029,3,650000
4,2.25,2720,1,0,4,2000,720,1979,122020,3,645000
3,2.5,1770,1.5,0,3,1270,500,1929,122007,2,643002
3,2.25,2680,1,0,3,2680,0,2004,122024,1,635000
3,3.5,1730,3,0,3,1350,380,2009,122013,2,635000
4,2.75,2090,1,0,4,1240,850,1976,122005,3,610000
4,2.5,2430,1,0,5,1590,840,1968,122014,2,605000
3,1.5,1680,1,0,4,1680,0,1951,122057,2,572000
3,1.5,1980,1,0,4,1680,300,1946,122062,2,570000
3,2.5,2030,1,0,3,2030,0,1999,122069,3,565000
5,1,1690,1.5,0,3,1690,0,1914,122006,3,544500
3,2.5,2830,2,0,3,2830,0,2006,122055,3,539000
4,3,2240,2,0,5,1830,410,1949,122051,1,530000
4,2.5,2280,1,0,5,1500,780,1977,122053,1,515000
2,1,930,1,0,4,930,0,1909,122006,1,500000
3,1,1020,1,0,3,1020,0,1941,122006,3,485000
3,1,960,1,0,4,960,0,1906,122007,2,477000
3,1.5,2480,1.5,0,5,1620,860,1947,122059,3,475000
3,1,1140,1,0,3,1140,0,1942,122028,2,460000
3,1.75,1550,1.5,0,5,1550,0,1953,122022,2,453500
3,1,1270,1,0,3,1270,0,1968,122005,1,447000
3,2.25,1800,1,0,3,1280,520,1979,122021,1,425000
3,1.75,1770,1,0,3,1130,640,1952,122022,3,420000
4,2.5,2890,2,0,3,2890,0,2011,122024,1,416000
3,2.5,1553,3,0,3,1553,0,2014,122038,1,412000
3,2.5,1830,2,0,3,1830,0,1999,122019,1,410000
4,3,2430,2,0,3,2430,0,2003,122024,3,409950
3,2.25,1790,1,0,3,1220,570,1974,122033,2,392000
2,1,840,1,0,4,840,0,1948,122051,2,389100
3,2.25,1630,3,0,3,1630,0,2008,122028,2,385000
3,1,1540,1,0,4,1540,0,1909,122064,2,384950
3,2.25,1600,1,3,4,1600,0,1958,122068,2,380000
3,2.5,1330,3,0,3,1330,0,2004,122007,3,375000
3,3.25,1410,3,0,3,1360,50,2006,122022,2,358000
4,1,1430,1,0,3,730,700,1969,122021,2,351000
4,3,3380,1,1,3,2330,1050,1959,122051,1,350000
4,2.25,2700,2,0,3,2700,0,1992,122068,1,338150
5,3,1980,1,0,3,1220,760,1990,122051,2,333800
2,1,800,1,0,3,600,200,1929,122006,3,330000
5,1,1740,1,0,4,1740,0,1958,122015,3,320000
3,1.75,1600,1,0,3,1070,530,1979,122018,1,316500
3,2.5,1320,2,0,3,1320,0,2005,122051,1,300000
3,2,1310,1,0,3,1310,0,1962,122033,3,300000
4,2.5,1780,2,0,3,1780,0,2006,122024,1,296000
3,2.5,1860,2,0,3,1860,0,2010,122024,1,294900
4,1.75,1440,1,0,5,720,720,1954,122031,2,285000
4,2.75,2170,1.5,0,3,2170,0,1966,122065,2,275436
3,1.75,1710,1,0,4,1240,470,1974,122067,2,273148
3,1.5,1610,2,0,3,1610,0,1927,122014,3,270000
3,2.5,1480,2,0,4,1480,0,1996,122062,1,269950
2,1,770,1,0,3,770,0,1953,122014,3,269000
2,1,750,1,0,4,750,0,1943,122042,1,261000
3,3,1990,1,0,3,1440,550,1988,122040,2,245000
4,1,1610,1.5,0,3,1610,0,1947,122039,1,235000
3,1,1120,1,0,3,1120,0,1965,122052,2,230000
3,2.5,1520,2,0,3,1520,0,2005,122059,2,207000
4,1,1220,1.5,0,3,1220,0,1944,122063,1,165000
3,1,840,1,0,3,840,0,1959,122018,2,105000
4,2.25,4370,2.5,3,4,3670,700,1907,122010,2,2350000
4,3.25,5370,2,4,4,5370,0,1990,122043,3,1350000
4,3.25,4330,2,0,3,4330,0,1997,122019,3,1210000
4,2.5,3370,2,0,3,3370,0,1999,122030,3,1140000
4,2.5,3030,2,0,3,2530,500,1947,122004,1,998000
5,2.75,3170,2,0,3,3170,0,2014,122019,2,919950
3,2.5,2230,3,3,3,2230,0,1996,122051,3,836500
4,2.5,3320,2,0,3,3320,0,1999,122019,2,813000
4,3,2530,1.5,0,3,1540,990,1925,122047,3,785950
3,1.75,1990,1,1,3,1330,660,1941,122032,3,779000
3,2.25,2180,1.5,0,5,1520,660,1939,122047,3,727000
4,2.5,2970,2,0,3,2970,0,1993,122045,3,715000
4,2.75,2710,1.5,0,4,1690,1020,1995,122020,1,710000
4,3,3150,2,0,3,3150,0,2001,122020,3,705000
3,1.75,2600,1,0,4,1300,1300,1968,122062,1,700000
5,3.25,3940,2,0,3,3940,0,2007,122008,3,695000
3,1.75,1600,1,0,3,1030,570,1941,122047,1,690000
4,3.5,3770,2,0,3,3770,0,2003,122062,3,665000
3,2.5,2330,1,2,3,2330,0,1996,122019,3,665000
3,1.75,1458,2,0,3,950,508,2014,122054,1,620000
3,2.5,1980,2,0,3,1890,90,2009,122012,2,615000
3,2.5,2010,2,0,3,2010,0,2008,122012,2,605000
3,2.25,2100,2,1,4,2100,0,1979,122029,1,600000
2,1.75,2470,1,3,4,1140,1330,1916,122064,3,597000
4,2.5,1690,1.5,0,4,1140,550,1912,122007,2,591500
3,2.5,2940,1,0,3,1710,1230,1996,122010,3,589000
3,2.5,2250,2,0,3,2250,0,2004,122020,3,589000
4,2.5,3110,2,0,3,3110,0,2005,122008,3,585000
3,1.75,1740,1,0,5,970,770,1953,122009,3,577000
2,1,1220,1,0,3,1220,0,1961,122007,2,555950
2,1,1510,1.5,0,4,1510,0,1921,122038,1,549000
3,2.5,1280,3,0,3,1280,0,2009,122004,3,545000
3,2.5,2520,3,0,3,2520,0,1990,122034,3,540000
2,1.25,1230,2,0,3,1050,180,2009,122047,2,540000
3,2,2350,1,0,3,2350,0,1993,122041,3,539000
2,2,1510,1.5,0,3,1510,0,1939,122032,3,535000
2,2.5,1900,2,0,3,1900,0,2006,122045,1,530000
2,2.25,1430,2,0,3,1340,90,2005,122006,2,522500
4,2.5,2160,2,0,3,2160,0,1983,122058,1,518000
3,2.25,2260,1,0,3,1450,810,1962,122021,2,514000
3,1.5,1360,1,0,4,1360,0,1955,122027,3,499950
3,3,2060,2,0,3,1400,660,2007,122003,3,497000
2,1.5,1920,1,0,3,1060,860,1937,122032,3,495000
2,2.25,1290,3,0,3,1290,0,2007,122026,1,481000
3,2.5,2270,2,0,3,2270,0,1999,122008,3,480000
4,1.5,1380,1,0,3,1080,300,1928,122022,2,477000
4,1,1420,1.5,0,3,1420,0,1950,122006,1,475000
3,1.5,1480,1,0,3,1480,0,1959,122030,3,475000
3,2.25,1420,3,0,3,1420,0,2008,122028,1,467000
3,2.25,2080,1,0,3,1590,490,1979,122037,1,460000
3,2.5,1690,2,0,3,1690,0,2005,122045,2,449000
3,2.5,2360,2,0,3,2360,0,1998,122008,3,441500
4,1.5,1510,1,0,3,1070,440,1970,122033,2,435000
3,1,1550,1.5,0,4,1550,0,1926,122051,3,425000
2,1,930,1,0,4,930,0,1953,122006,3,420000
2,1,880,1,0,3,880,0,1910,122032,3,415000
3,2.5,3040,2,0,3,3040,0,2005,122035,1,410000
2,1,810,1,0,5,810,0,1948,122038,1,408000
5,2,2740,1.5,0,3,2210,530,1962,122014,1,407500
3,2.25,1430,3,0,3,1430,0,2005,122028,3,407000
3,2.25,1180,2,0,3,1180,0,1987,122033,3,400000
3,1,1000,1,0,3,1000,0,1947,122022,1,390000
3,2.25,1450,2,0,3,1450,0,2009,122058,2,382000
3,3.25,1450,2,0,3,1100,350,2009,122064,3,380000
2,1,1010,1,0,3,1010,0,1950,122009,2,375000
4,2.5,2340,2,0,3,2340,0,1990,122035,1,360000
3,2.5,1870,2,0,3,1870,0,2003,122046,3,345000
3,2.5,1620,2,0,3,1620,0,2001,122055,1,345000
4,2.25,2530,2,0,3,2530,0,1974,122067,2,340000
2,1,720,1,0,3,720,0,1943,122012,3,330000
3,2.25,2020,2,0,3,2020,0,1994,122024,1,328000
4,2.25,1800,2,0,4,1800,0,2004,122067,1,321000
3,2.25,1410,2,2,3,1410,0,1988,122043,2,318000
6,3.5,2120,2,0,5,2120,0,1979,122042,2,317000
1,1,570,1,0,2,570,0,1918,122016,1,310000
3,2.25,2110,1,0,3,1530,580,1980,122018,1,298700
3,1.75,1360,1,0,5,960,400,1971,122046,3,296000
3,1.75,1590,1.5,0,3,1290,300,1933,122056,2,295500
4,3,1730,2,0,3,1730,0,1920,122056,1,265000
4,2,2300,1,0,4,1150,1150,1962,122040,3,258750
3,2.5,1730,2,0,3,1730,0,1994,122040,1,258000
3,1,1450,1.5,0,5,1450,0,1910,122042,1,257000
3,1,1100,1,0,3,1100,0,1960,122051,1,249900
3,2.5,1490,2,0,3,1490,0,2005,122042,1,237000
3,1,1790,1,0,3,1790,0,1937,122052,2,225000
5,4.75,6200,2,4,4,4440,1760,1989,122029,1,3300000
4,3.75,4490,2,0,3,4490,0,1998,122049,1,1680000
6,3.25,3750,2,2,5,2750,1000,1936,122007,2,1250000
2,3,2330,2,0,5,1870,460,1927,122047,3,1050000
4,4.25,3250,2,0,3,2360,890,1944,122048,1,980000
6,2.25,3830,1,2,5,2440,1390,1962,122029,3,887000
6,2.5,3760,1,0,3,2360,1400,1967,122007,1,838300
3,2,1750,1,0,3,1010,740,1914,122003,3,808250
4,2.25,2130,2,2,4,2130,0,1961,122027,3,802000
3,2.5,2900,1,0,3,1490,1410,1987,122027,3,770000
4,2.5,3300,1,0,4,1720,1580,1971,122050,3,765000
4,1.75,2100,1,0,3,1340,760,1955,122048,3,735000
4,2.5,2860,2,0,3,2860,0,2000,122019,3,666500
3,2.5,3000,1.5,0,4,2110,890,1918,122054,2,666000
3,2,1940,1,2,5,970,970,1940,122009,2,651000
4,1.75,1550,1.5,0,4,1550,0,1958,122057,1,645000
3,2.75,2240,2.5,0,3,1650,590,1901,122013,2,625000
4,3,1540,1.5,0,5,1540,0,1902,122026,1,624000
5,3.5,3560,2,0,3,2810,750,2013,122034,2,616950
4,1.75,1770,1,0,3,1370,400,1967,122029,1,606150
5,1.75,2980,1,0,4,2230,750,1976,122012,1,575000
4,2.5,3010,2,0,3,3010,0,2000,122053,3,568500
5,3.5,2700,1.5,2,4,1950,750,1948,122038,1,565000
3,1.75,1480,1.5,0,3,1480,0,1980,122055,1,560000
3,2.5,2160,2,0,3,2160,0,1988,122011,1,555000
4,3,2670,2,2,3,2670,0,1916,122064,1,550000
4,3.5,3510,2,0,3,2750,760,2010,122008,1,540000
4,2.5,2710,2,0,3,2710,0,2011,122008,3,540000
3,1,1330,1,0,4,1330,0,1977,122036,1,535000
3,1.75,1680,1,0,4,1680,0,1967,122049,2,530000
3,2,3080,1,0,4,1740,1340,1965,122031,1,530000
5,1.75,2140,1,0,3,1200,940,1962,122010,3,528000
4,2.25,2330,2,0,3,2330,0,1987,122017,1,527000
4,2.5,2030,1,0,4,1530,500,1953,122031,3,515000
3,1,1180,1,0,3,1180,0,1950,122006,2,507000
3,1.5,1830,1,0,3,1010,820,1981,122045,3,505000
3,2.5,1820,3,2,3,1640,180,1998,122028,1,504500
3,2.5,1610,3,0,3,1610,0,2000,122006,3,499000
3,2.25,1820,2,0,3,1820,0,1978,122033,1,469000
5,3.5,3931,2,0,3,2650,1281,2014,122018,2,450000
1,1,850,1,0,4,850,0,1940,122062,2,440000
4,2.5,1540,2,0,3,1540,0,2014,122011,1,439990
3,2.25,2230,1.5,2,5,1450,780,1928,122063,2,439000
4,2.5,1970,2,0,3,1970,0,2004,122015,2,438000
3,2,1520,2,0,3,1520,0,1977,122050,1,434900
3,1.75,1540,1,0,4,1040,500,1919,122028,2,433500
3,2,1300,2,0,3,1300,0,1988,122028,3,422500
3,2,1380,1,0,4,1380,0,1968,122020,3,406430
3,1,1180,1,0,4,1180,0,1963,122033,2,383001
3,1.75,1260,1,0,5,1260,0,1947,122014,3,375000
1,1,800,1.5,0,5,800,0,1950,122024,3,375000
3,1.75,1310,1,0,3,1310,0,1976,122033,3,373000
4,2.75,2610,1,0,3,1360,1250,1965,122070,2,368000
3,2.5,1484,3,0,3,1484,0,2003,122006,1,365000
3,2.75,1420,2,0,3,1160,260,2004,122011,2,362000
3,2.25,1445,2,0,3,1300,145,2005,122012,3,355000
3,2.25,2470,2,0,3,2230,240,1984,122046,2,350000
3,1,1240,1,0,5,1240,0,1959,122053,1,350000
2,1.75,1030,2,0,3,765,265,2006,122016,1,335000
4,1,1400,1.5,0,4,1400,0,1948,122034,3,325000
1,1,730,1,0,3,730,0,2009,122054,2,325000
3,1,1160,1,0,3,1160,0,1968,122037,3,322500
4,2.5,2440,2,0,3,2440,0,1999,122065,1,310000
3,2,1760,1,0,3,1760,0,1998,122065,3,295000
3,1,1440,1,0,3,1040,400,1953,122059,1,285000
5,2.25,2350,1,0,3,2350,0,1961,122063,2,277554
3,1.5,1950,1,0,4,1010,940,1956,122031,3,275000
3,2.25,1650,2,0,3,1650,0,1988,122043,2,266750
4,2.25,2300,2,0,4,2300,0,1978,122018,3,263850
3,2,1310,1,0,3,1310,0,1990,122035,1,240000
5,1,1920,1,0,3,1160,760,1961,122056,3,230000
3,2,1310,1,0,3,1310,0,1987,122024,1,230000
3,2,1760,1,0,4,1760,0,1943,122031,2,229000
4,1.5,1370,1.5,0,3,1370,0,1961,122043,3,219000
3,1,1220,1,0,4,1220,0,1972,122039,3,201000
1,1,720,1,0,4,720,0,1908,122051,3,185000
1,1,480,1,0,3,480,0,1922,122008,3,170000
3,1,1450,1,0,3,1450,0,1952,122063,1,150000
2,1,790,1,0,3,790,0,1944,122063,1,100000
5,3.75,4220,2,2,5,3420,800,1991,122057,2,1580000
3,3.25,3990,2,2,3,2870,1120,1922,122054,2,1500000
3,2.75,2730,1.5,4,3,1940,790,1963,122052,1,1340000
4,2.75,3410,1,4,5,1710,1700,1958,122009,2,1100000
4,3.25,3780,2,0,3,3780,0,2002,122015,3,1030000
4,3.25,3770,2,0,3,3770,0,1992,122046,1,998000
3,3.75,3710,2,0,3,2910,800,1978,122020,3,998000
4,2.5,3420,2,0,3,3420,0,2000,122045,2,975000
6,1,2330,1.5,0,4,2330,0,1920,122007,1,950000
5,2.5,4150,2,0,3,4150,0,1988,122045,2,930800
4,1.75,2800,1,0,3,1400,1400,1924,122006,1,863000
4,2.5,3480,2,0,3,2360,1120,2000,122005,1,852500
4,2.75,3130,2,0,3,2140,990,1993,122005,3,835000
3,3.25,3230,2,0,3,3230,0,1999,122019,3,817500
4,4,2680,1,0,3,1380,1300,1962,122032,1,777000
5,2.25,3060,2,0,3,3060,0,1989,122027,3,749999
4,2,2050,1.5,0,4,2050,0,1922,122013,1,740000
3,2.5,2410,2,0,4,2410,0,1989,122005,3,700000
3,3.75,2380,1.5,0,3,1690,690,1927,122047,2,695000
3,3.25,3080,2,0,3,2080,1000,1984,122007,1,695000
4,3,2160,1,0,5,1320,840,1921,122044,2,665000
3,1.5,1540,2,0,3,1540,0,1907,122044,3,659000
4,2.5,2370,1,0,3,1630,740,1984,122019,1,655000
4,2.5,2160,1,0,3,1080,1080,1940,122028,3,650000
3,2,1810,2,4,3,1810,0,1913,122031,3,649000
3,2,1650,2,0,3,1650,0,1945,122050,2,643500
3,1.75,1580,1,0,3,1580,0,1970,122022,1,625000
6,3,3030,1,0,4,1670,1360,1980,122020,1,624500
3,1.75,1720,1,0,4,1170,550,1978,122005,1,583500
4,2.5,2800,1,0,3,1700,1100,1971,122050,3,569500
3,2.25,1700,1,0,5,850,850,1969,122010,2,565000
3,2.5,2400,2,0,5,2400,0,1983,122037,2,562000
3,3,1330,2,0,4,1120,210,2005,122044,3,552100
3,2.5,1280,3,0,3,1280,0,2009,122004,2,540000
3,1.5,1380,1,0,3,1080,300,1955,122026,3,525000
4,2,2420,1.5,0,3,2420,0,1967,122005,1,525000
5,2.75,2620,1,0,5,1350,1270,1979,122053,2,519000
4,1.75,1520,1,0,4,1000,520,1955,122027,3,508450
4,2.5,2840,2,0,3,2840,0,1994,122055,3,500000
3,2.25,2010,2,0,3,2010,0,1985,122058,3,500000
3,2.5,3110,2,0,3,3110,0,1990,122046,2,485000
6,4.5,2940,1.5,0,4,2940,0,1966,122033,3,482500
3,1,1860,1,0,3,1470,390,1954,122016,1,460000
3,1.75,1420,1,0,4,1420,0,1960,122030,1,460000
4,1,1700,1,0,3,1080,620,1977,122005,2,456000
5,2.25,3470,1.5,0,4,2790,680,1978,122035,3,455000
3,2.5,2530,2,0,3,1530,1000,1991,122025,2,454000
4,2.5,2425,2,0,3,2425,0,2013,122039,1,447500
3,2.25,2100,2,0,3,2100,0,1983,122069,3,437500
4,2.5,2650,2,0,3,2650,0,2000,122024,2,428400
3,2.25,1450,2,0,3,1160,290,2006,122009,1,419700
2,1,720,1,0,3,720,0,1942,122032,1,405000
4,2.5,1850,2,0,3,1850,0,1997,122015,1,405000
4,2.5,2120,2,0,3,2120,0,1993,122052,3,403950
6,3,3320,1,0,4,1660,1660,1977,122023,1,400000
3,2,1500,1,0,3,870,630,2003,122054,2,395000
3,2.5,1720,2,0,3,1720,0,2005,122008,2,389000
4,1.75,1830,1,0,3,1060,770,1962,122058,3,383000
2,2,1340,1,0,3,1340,0,2004,122045,2,381000
3,1.75,1330,1,0,5,710,620,1936,122022,1,375000
4,2.25,1450,1,0,5,1450,0,1950,122038,3,375000
4,1.75,1680,1.5,0,3,1680,0,1948,122022,1,375000
2,2.25,1100,2,0,3,1100,0,2009,122051,3,374000
4,2.5,2720,2,0,3,2720,0,1992,122065,1,370000
2,2.25,860,2,0,3,860,0,2009,122051,3,345000
3,1,980,1.5,0,3,980,0,1946,122038,3,340000
3,1.75,1410,1,0,3,1410,0,1982,122041,3,307000
3,1,910,1,0,3,910,0,1955,122014,2,306000
3,2.5,1981,2,0,3,1981,0,2010,122065,3,303700
4,2.5,2200,2,0,3,2200,0,2003,122035,3,299900
3,1.75,1250,1,0,4,1250,0,1971,122069,3,295000
4,2.5,2240,1,2,3,1310,930,1979,122039,3,287500
2,1,910,1,0,5,910,0,1942,122034,1,280000
4,1.75,2000,1,0,5,1010,990,1975,122035,1,275000
3,2,1380,2,0,3,1380,0,1971,122051,2,275000
3,1,1200,1,0,3,800,400,1950,122034,2,260000
3,2.5,1440,2,0,3,1440,0,2006,122052,3,260000
3,2.25,1810,1,0,3,1240,570,1977,122063,3,251700
4,2.25,2190,2,0,3,2190,0,1986,122039,2,245000
3,1.5,1580,1,0,4,1580,0,1957,122072,2,233500
2,1,1240,1,0,3,960,280,1922,122052,3,232000
4,2.5,1700,2,0,3,1700,0,1997,122024,2,215000
3,1.5,1250,1,0,4,1250,0,1969,122035,3,210000
2,1,790,1,0,3,790,0,1944,122063,3,200000
2,1,770,1,0,3,770,0,1947,122014,3,180000
3,1,920,1,0,3,920,0,1960,122072,2,125000
2,1,1560,1.5,1,4,1560,0,1942,122007,3,724000
2,1.5,1110,3,0,3,1110,0,2000,122028,2,320000
2,1,940,1,0,3,940,0,1941,122051,2,255000
3,1.75,2090,1,0,4,2090,0,1948,122072,2,248500
2,1,630,1,0,3,630,0,1943,122063,1,190000
4,1,1790,1,0,4,1260,530,1954,122038,2,401500
3,2.5,1800,2,0,3,1800,0,2011,122064,2,379900
4,3,3330,1.5,3,5,2330,1000,1928,122054,1,1240000
5,3.5,4180,2,2,3,3160,1020,1990,122020,2,1020000
4,2.5,2230,2,0,5,1630,600,1906,122047,2,1000000
4,3,4040,2,0,3,4040,0,1987,122005,3,988000
4,2.5,3600,2,0,3,3600,0,2014,122005,2,923990
4,2.75,3140,1,2,5,1570,1570,1961,122027,3,920000
4,2.5,3300,1,0,3,2390,910,1946,122057,2,905000
4,2.5,2520,2,0,3,2520,0,1906,122007,2,865000
5,3.5,3630,2,0,3,2790,840,2014,122033,3,834950
3,2.25,2780,1,3,4,1670,1110,1948,122032,1,834500
5,2.75,2860,2.5,0,4,2380,480,1902,122054,3,750000
3,1.75,1490,1,0,5,1490,0,1958,122049,2,685650
3,2.5,2920,2,0,3,2920,0,2013,122015,2,675900
4,2.75,3060,1,0,3,1810,1250,1982,122019,2,657000
3,1.75,1530,1,2,3,1020,510,1948,122007,2,635000
4,2.5,2540,2,0,3,2540,0,1999,122033,2,630000
3,2,1860,1,0,4,930,930,1983,122020,2,615000
3,2.25,2530,2,0,4,2530,0,1985,122021,2,615000
2,1,1530,1,0,4,1530,0,1920,122007,3,590000
3,2.5,2600,2,0,3,2600,0,2004,122045,3,581000
2,1.5,1990,1,0,3,1430,560,1944,122032,1,580000
3,1.75,1890,1,0,4,1890,0,1968,122027,2,575000
3,1.75,2580,1,0,3,1390,1190,1986,122021,2,570000
4,2.5,2120,1,0,4,1450,670,1961,122027,1,550000
4,3,2360,1,0,3,1760,600,1949,122006,2,550000
3,2.75,2230,1,0,4,1460,770,1977,122020,1,550000
3,2.5,2170,1.5,0,5,1280,890,1923,122028,2,539000
4,2.5,1720,2,2,3,1470,250,2000,122054,3,536500
3,1.5,1260,1,0,4,780,480,1944,122026,2,499000
4,2.5,2550,2,0,3,2550,0,2007,122008,2,492000
3,2.5,2430,2,0,3,2430,0,2011,122008,1,485000
3,2.5,1690,2,0,3,1690,0,2004,122045,2,475000
4,2.5,2320,2,0,3,2320,0,1986,122058,1,470101
3,2.5,1470,1,0,3,930,540,1985,122006,3,435000
3,2.25,1630,1,0,3,1100,530,1974,122033,2,425000
3,2.5,2070,2,0,3,2070,0,1999,122008,3,423700
4,2.25,2520,1,2,3,1680,840,1970,122018,1,415000
4,1.75,1510,1,0,5,1510,0,1957,122038,3,402000
4,2.25,2120,2,2,4,2120,0,1985,122068,3,379500
3,1,1290,1,0,4,1290,0,1956,122058,1,362000
1,2.25,2060,1.5,0,3,1560,500,1927,122040,2,360000
4,1.75,1680,2,0,3,1680,0,1991,122031,1,359000
4,2.5,2470,2,0,3,2470,0,2004,122024,2,352000
3,1,1010,1,0,5,1010,0,1953,122014,3,350000
3,1,1120,1,0,4,1120,0,1972,122033,2,343000
4,2.25,2060,1,0,3,1300,760,1960,122063,1,340000
2,1,1360,1,0,4,1360,0,1937,122008,1,335000
3,2.25,1770,1,0,3,1330,440,1981,122046,3,327500
3,1.75,2100,1,0,4,2100,0,1963,122035,3,323000
4,2.25,3340,2,0,4,3340,0,1973,122018,3,311000
2,1,1100,1,0,4,1100,0,1943,122069,1,303000
3,1,1010,1,0,3,1010,0,1957,122038,1,300000
4,2,2050,1,0,3,1300,750,1967,122046,3,300000
3,2.5,1870,2,0,3,1870,0,1989,122018,2,299990
3,1.75,1160,1,0,4,1160,0,1992,122068,2,285000
3,2.5,1890,2,0,3,1890,0,2005,122024,1,285000
3,1.5,1280,3,0,3,1280,0,2003,122022,3,281000
3,1.75,1440,1,0,3,990,450,1981,122042,2,274000
3,2.25,1750,1,0,3,1350,400,1965,122070,2,270000
1,1,720,1,0,3,720,0,1911,122028,1,270000
3,1.75,1250,1,0,4,1250,0,1987,122042,1,268000
2,1,960,1,0,5,960,0,1951,122064,2,267500
3,1.5,1030,1,0,4,1030,0,1952,122060,1,267000
3,2.5,1410,2,0,3,1410,0,2006,122052,3,265000
3,1.5,1750,2,0,3,1750,0,1983,122018,1,260000
2,1,770,1,0,3,770,0,1950,122038,1,257000
3,2,1140,1,0,4,1140,0,1998,122068,1,250000
3,1.75,1450,1,0,4,1450,0,1981,122039,2,243000
